BTC,ETH,ADA,BNB,XRP,SOL,DOT,DOGE,MATIC,LTC,date
-5.493839000809638e-23,-1.653852251714895e-22,8.436798415751861e-23,2.2262108806278427e-22,1.1250336559586403e-22,-5.452433337293576e-23,2.5084639061479493e-22,1.0,-1.2970598764455883e-23,-5.389566962066311e-23,2021-10-12
1.5128093661687376e-22,5.448105495721293e-23,-3.202654176038856e-22,-2.85374133939276e-23,-2.2261449816376035e-22,1.0,-1.5730093265708867e-23,-5.679213759114888e-23,1.6569446088619266e-22,-1.1239217283479318e-22,2021-10-19
-5.38783967384602e-23,1.6954685406959096e-22,1.1393468347241878e-22,-5.430600196760854e-23,2.879771912775296e-23,1.13549550941964e-22,-1.0730395696620836e-22,5.667143798612343e-23,5.734948950511795e-23,1.0,2021-10-26
-3.305586298565998e-22,-6.429294819291212e-22,-1.1233853016362306e-22,0.2848971530192454,-7.4343428494056855e-22,-5.7375370736480735e-22,-1.1099068123324144e-22,0.7151028469807545,-8.505792775288748e-22,2.1567725884378736e-22,2021-11-02
-5.824372464565462e-23,-1.5615141067508007e-22,-2.2763725356248753e-22,1.0,-1.1299667724113132e-22,-5.950138119436795e-23,-2.6719930811226634e-22,1.6091452793008594e-22,-1.1485149973498958e-22,-8.916445486355364e-23,2021-11-09
2.9817773033818443e-23,-5.349319133697929e-23,-3.9730890821256434e-23,2.935196033321671e-23,2.7961875779453983e-22,5.667091100469796e-23,1.0,-5.337981767826168e-23,-5.363408035159669e-23,-1.0834181836951816e-22,2021-11-16
1.6806294182614227e-22,1.116000078253448e-22,1.6874861508269884e-22,1.0,8.434800789174916e-23,2.2300094677844264e-22,3.3397943934302274e-22,1.6785818438007051e-22,5.778432219082789e-23,1.1259795292385794e-22,2021-11-23
3.14900526789484e-25,-5.459615791613132e-23,-1.1079781756206017e-22,1.014382594735973e-25,-2.7355965471527605e-23,2.8318381534427773e-23,1.670370176632655e-22,1.0,2.2223775988679057e-22,2.850257191607515e-23,2021-11-30
-1.9996576016706878e-22,-1.8070099587873104e-22,0.673872918592065,0.32612708140793495,2.142063231573106e-22,1.5379728761219934e-23,-1.527616740697723e-22,-3.1961206628876893e-22,7.365547917996314e-24,2.4227290891780243e-22,2021-12-07
1.112051225073704e-22,1.0,1.943452707695818e-22,2.222695516545761e-22,1.1931592065689757e-26,-6.913678092074599e-23,9.743677713349419e-23,1.8679126452598117e-25,4.172578621191075e-23,1.1117829377168842e-22,2021-12-14
5.609097703904837e-23,1.0,7.972116708226988e-25,-1.305753202988697e-22,-5.408460656797718e-23,1.9553967103577728e-22,-2.495880615950933e-22,-2.7361640427486944e-23,1.53328846498706e-22,-5.45408959136269e-23,2021-12-21
-1.6515065623500852e-22,-1.3518965917215992e-22,-5.538217863821146e-23,-6.78456768477998e-23,1.1517988549074569e-24,1.0,-1.109081600820681e-22,-1.0979590189395872e-22,5.783858332875511e-23,1.2486189439155915e-24,2021-12-28
1.0,1.6660104844276936e-22,5.555748213891632e-23,2.2206478138258127e-22,-8.324539100562306e-23,1.1106691999323247e-22,2.775563792064593e-23,2.221053943050981e-22,2.0820823357373695e-22,1.1099557393269453e-22,2022-01-04
-5.417500012111706e-23,1.0963212996273675e-24,2.1124249490224769e-22,4.180506303086292e-23,3.60773861440695e-24,5.770093091413533e-23,1.0,1.4143397026980178e-22,1.9615791310926802e-22,5.607221055272164e-23,2022-01-11
5.566582055972047e-23,1.1100909179346257e-22,1.1109329789028488e-22,2.0883477766060913e-26,1.0,-5.548387717902814e-23,1.1104325918273816e-22,-1.1089072069166593e-22,4.17433295867373e-23,-2.769201820108829e-23,2022-01-18
2.2223255851161195e-22,2.223423036751735e-22,2.777920140319198e-22,3.3331393990527005e-22,2.222987421358081e-22,1.3917916976648394e-22,3.331109933171396e-22,2.2234417738314225e-22,1.0,-1.3818213030340115e-23,2022-01-25
0.22402057652920906,-4.157282062756931e-21,0.7759794234707909,-2.8593379909386427e-21,-1.8225295976744904e-21,-5.958033205359053e-21,-1.1484917874519868e-21,-3.647225641803503e-21,-4.353736772292903e-21,-7.326868113552183e-21,2022-02-01
3.990686217784367e-24,-2.2243911221784643e-22,-1.6499909323014942e-22,-1.063283336507438e-22,-1.0910517463515325e-22,1.0,2.8698934028600377e-24,-1.0333005498291104e-23,-1.0486632840127081e-22,-1.0758457688754528e-22,2022-02-08
-1.0499153350600811e-22,-1.5913024035785836e-22,-1.017776913712753e-22,-2.15126537538379e-22,7.7574314345667e-24,-4.876472504683577e-23,1.4676166813140016e-22,1.0,-4.784398925027944e-23,-1.0235649026854175e-22,2022-02-15
-2.1997494318810986e-22,5.752965798652176e-23,-9.461277082116295e-23,1.6795596012399114e-22,1.4663695022530904e-24,5.651943143613147e-23,5.797156643638791e-23,2.792858387548361e-23,-1.090044808315737e-22,1.0,2022-02-22
-1.1066196945799029e-22,-2.219559322671708e-22,-5.524898660223162e-23,8.336344675757653e-23,-5.526919743047567e-23,3.094382212293964e-25,1.0,-2.21955549839884e-22,-1.1097760179116595e-22,1.1112566320154858e-22,2022-03-01
9.036574046199689e-23,0.6180500229286553,7.053309867019875e-23,2.5268767167719894e-23,-2.6471371120118337e-22,-2.6817121157449905e-22,-8.69391044951503e-23,2.4548954813336395e-22,0.3819499770713447,-1.2360112312166546e-22,2022-03-08
2.7066265013140397e-24,-1.661179492082029e-22,1.6829260764311879e-22,-1.0951974915172036e-22,1.0,-1.09754488126245e-22,7.0156812663980045e-25,-8.654305389364823e-23,-5.335612305228941e-23,2.8051340123318767e-25,2022-03-15
1.0,2.7752721998229994e-22,4.439474766291501e-22,3.192051824936856e-22,2.4975566400029275e-22,4.718301773776688e-22,2.496709413894742e-22,2.2182857314961323e-22,3.3304282869064716e-22,4.995390593996027e-22,2022-03-22
1.1122334660252098e-22,-5.491569510077299e-23,2.273926942484505e-25,2.2223531105376996e-22,1.1162737395402954e-22,1.1120335856123066e-22,1.0,-5.488116678375172e-23,2.2212116202644195e-22,2.62267072376957e-25,2022-03-29
-1.051146182866769e-22,-1.644913106260662e-22,-2.7269569491362753e-22,-2.1662029706163335e-22,-1.0628374681560946e-22,-2.16858313829486e-22,-1.0825241474090302e-22,4.15712916500905e-24,1.0,-3.832150722047653e-22,2022-04-05
1.6662802701849732e-22,-5.514048750995149e-23,1.9467029038112924e-22,1.666188435266248e-22,1.1126240299577528e-22,1.0,4.998851799587626e-22,1.1119563807353665e-22,2.222700310609097e-22,1.1136043713016097e-22,2022-04-12
0.33324942169392857,-2.3779274167683227e-22,-2.9674766662489835e-22,-2.8441486797245965e-22,0.6667505783060714,-6.908981522567038e-23,-2.429818655346028e-22,-7.732199685656842e-23,-3.5669839864830545e-22,-1.4909182385585812e-22,2022-04-19
0.4151428091107714,7.598133902600587e-23,1.4030672299687686e-22,1.012017138288734e-22,4.443262742359871e-23,2.364868015301602e-22,1.6453687304024348e-23,0.5848571908892287,1.414233011750814e-22,3.230853822162579e-22,2022-04-26
2.2229479083476367e-22,-5.414026469267106e-23,1.0,-2.63765606018617e-23,2.240625572137049e-22,-1.2313321589405645e-22,1.2343158025460981e-24,3.6203477082981025e-22,-1.094218185684248e-22,-1.6437165859558207e-22,2022-05-03
-2.3490396180741e-22,0.1753288378999536,-6.630786004041234e-23,-4.387684888873768e-22,-1.2675439974819102e-22,0.8246711621000463,-2.877653195331027e-22,-2.838384097137066e-22,-2.2489817583417497e-22,4.983175562365903e-24,2022-05-10
1.0,2.0514964560415746e-24,1.1268481517543715e-22,2.8895010714455986e-24,2.5432399902740316e-24,2.7999860169979692e-24,1.151937080563569e-22,1.2000614636964915e-24,7.617699695845442e-25,3.0991211100631767e-24,2022-05-17
-5.531291712643775e-23,-3.884456438673539e-22,1.0,-1.6640521598909742e-22,-5.528559946801711e-23,-1.1090800231219818e-22,-2.21960947515087e-22,2.2219854971573393e-22,1.1124610988960187e-22,-2.912024403463445e-22,2022-05-24
1.0,3.330448566255451e-22,1.6660316472122943e-22,1.1116466018910856e-22,1.6648021628099327e-22,2.774964526536297e-22,1.6659508330039714e-22,1.1108171844064283e-22,1.1112269039925693e-22,2.22103650888216e-22,2022-05-31
5.876311459936405e-23,1.0,-5.320004885197324e-23,8.756961460872724e-23,-2.1968823859618095e-22,-2.1865413746092437e-22,-3.291657454428144e-22,-2.1756143306389554e-22,-1.0766968836788632e-22,4.4860946618858965e-24,2022-06-07
-2.2052908562996013e-22,2.949056430167376e-24,-2.8800224175741233e-22,-1.9184682043065786e-22,-1.3748846346498076e-22,-5.369973278081781e-23,8.504512468969383e-23,1.0,-1.0933760858546105e-22,-1.154664400041985e-22,2022-06-14
3.769877236472862e-24,1.0,-5.1019640070185156e-23,-1.086304329585582e-22,-5.375922895648276e-23,3.7277830484950055e-24,2.961853960010219e-24,4.3920910921174046e-24,-1.9388389529871243e-23,2.7268275366742556e-22,2022-06-21
-3.3281237033963183e-22,-3.593416876011395e-22,-3.3128650887141145e-22,-1.6488335706398392e-22,-3.3051607308297527e-22,-3.3194846043420594e-22,1.0,-4.724618242740917e-22,-2.754535974377218e-22,-3.300032062926987e-22,2022-06-28
5.60646822528064e-23,-5.462824950036462e-23,7.763099818482697e-26,-5.473862674334871e-23,1.0,7.988842088606049e-25,-1.1035342143316644e-22,-1.1084977749951185e-22,-1.6581377105525237e-22,9.569124315057059e-25,2022-07-05
-1.0818590620462155e-22,-1.072309566223669e-22,1.0,-1.0907694961181717e-22,-1.1027328522999152e-22,-1.0912528315491718e-22,-2.202963095794126e-22,1.7922067011064332e-24,-1.0798684704137262e-22,6.99426799920061e-25,2022-07-12
-3.390757022503533e-24,-7.087596817872342e-24,1.0446382887689082e-22,1.0439063956850693e-22,-3.199905005795145e-23,1.0443727047012844e-22,-2.545560809042356e-24,5.11679070366115e-23,-6.172340998438896e-24,1.0,2022-07-19
9.568537345536048e-26,2.2225795944526296e-22,-5.544239190769856e-23,-1.1091514448472998e-22,1.0,2.3590356577987326e-22,2.223043385877814e-22,8.685628503129527e-23,1.666838024958805e-22,1.1100413653749377e-22,2022-07-26
-3.754775093021433e-24,-5.78744975850237e-23,-4.402477163844285e-23,-5.793160473588172e-23,-2.2278219037931015e-22,-1.109253397546543e-22,-1.6774020182077346e-22,2.444060014392353e-23,-1.138883505113893e-22,1.0,2022-08-02
8.655142120029184e-25,-1.0384210737522172e-22,-1.0181878597310826e-22,-2.004326366219493e-23,-1.0097109192326497e-22,-1.6039638362876817e-22,1.439775589893664e-23,1.5240867650685615e-23,-1.5928632364856387e-22,1.0,2022-08-09
1.4918301235545666e-24,-1.0916522278811806e-22,2.2361590924360897e-22,-2.3370764977841078e-23,5.738811056116762e-23,5.968806617490921e-23,1.1493200345027946e-22,5.992483344409553e-24,1.0,5.880232181527378e-23,2022-08-16
-1.1234470082371299e-22,-1.1112180326893185e-22,-1.1098556610852427e-22,-3.883047266324702e-22,-2.7830487383800406e-22,-1.1117637647376205e-22,1.0,-5.660955273711811e-23,-1.1187520039058715e-22,-5.477666569323566e-25,2022-08-23
-3.6037908243713505e-22,-2.2172719560199964e-22,-3.0466925341059813e-22,-2.7730510545930145e-22,1.0,-3.606334203010862e-22,-2.7714916166755367e-22,-2.2167921928192647e-22,-3.3263426404617523e-22,-3.3292032956062255e-22,2022-08-30
1.3098205409463266e-25,6.368019183196364e-26,1.0,-5.548202540663107e-23,2.2228281844919064e-22,-2.7671882608912326e-23,1.1116745268198696e-22,4.167591397558544e-23,1.1103039810067383e-22,2.5061745648479694e-25,2022-09-06
1.114224465357809e-22,3.7913986430958904e-24,-5.2418615844857974e-23,5.584819678392334e-23,-1.1912345732376642e-23,-6.776862386587286e-23,5.895188889842764e-23,-5.22423553233711e-23,1.0,5.822474445140051e-23,2022-09-13
-5.597054022639347e-23,-1.1310983595528192e-22,-5.720257547712933e-23,-2.5150242195945907e-22,-8.623055466715796e-23,-5.759553955556913e-23,-1.6982248630152846e-22,1.0,-1.8204605912704476e-22,-5.759624873767106e-23,2022-09-20
-1.4119621879379154e-22,-3.4876743535634525e-22,-2.25037809638203e-22,-3.371932170469248e-22,-2.5441361499557246e-22,-1.7109307478206877e-22,-3.3781155283000367e-22,-1.4268964104703846e-22,-1.1484181853967862e-22,1.0,2022-09-27
-3.8820510593240376e-25,-2.2232286990034336e-22,1.110500691724139e-22,1.103766588957552e-22,-1.1137450714695516e-22,-6.748751497596015e-25,5.48113907948453e-23,-2.5677240996429003e-22,5.550501945170454e-23,1.0,2022-10-04
4.461175081491082e-23,5.790888633683524e-23,2.8457620245098105e-23,-8.136147985753045e-23,-1.1696780060286807e-23,1.388138590984542e-22,1.1435510964747689e-22,2.231482120687049e-22,3.914816047835886e-22,1.0,2022-10-11
-6.273858466942948e-22,1.7319629528149945e-22,0.6854464012634202,0.3145535987365799,1.609277699930637e-22,-5.160269509952612e-22,-1.1170305962151098e-22,2.545607230055362e-22,-5.106812608607737e-23,-5.858892553933114e-22,2022-10-18
-2.2184769526853384e-22,-2.22088373997437e-22,-1.10918645568835e-22,1.0,-2.7645358187880116e-23,-5.535057817381769e-23,-1.5248850302280712e-22,1.1113613424037423e-22,5.569268721773342e-23,-2.219503152320138e-22,2022-10-25
-1.0894276735818605e-22,-2.2035613793215585e-22,-6.842374142611187e-23,-1.649495594606044e-22,-2.210560313332865e-22,-1.0962779496175102e-22,-5.401611274536081e-23,-2.488611445233554e-22,1.0,5.573753144416036e-23,2022-11-01
-1.6645778735306928e-22,1.0,-1.1092062842926855e-22,8.336207544153009e-23,1.110728221168658e-22,5.562651437874498e-23,1.0415966246363885e-22,-4.149472688639704e-23,-1.38771467897027e-22,1.6666179892922922e-22,2022-11-08
-1.388026569866365e-22,1.0,-2.081883042220802e-22,-1.3875573482277765e-22,8.029160723249576e-27,-2.7690369216018046e-23,2.0812110173626191e-23,-2.220637754978751e-22,-5.631386339542025e-26,2.769094759281002e-23,2022-11-15
3.1096569013498553e-25,3.074081238972931e-25,3.342189361048375e-25,-1.10694247016182e-22,1.0,-5.531797573397034e-23,6.893778798714636e-26,-5.53076300943693e-23,-1.6638718336065745e-22,-1.2623974060007096e-22,2022-11-22
1.0,2.220641122174517e-22,1.3890895340747631e-22,1.6652833820907396e-22,1.9436773606060387e-22,2.220239541522099e-22,-5.554767989236018e-23,3.885414366406778e-22,1.1101810924552196e-22,2.775207354724737e-22,2022-11-29
1.8147461336829104e-22,-1.091136974460028e-22,-1.3802918499121342e-22,-1.6557970111489404e-22,-5.627261414526462e-23,-1.6481595042111744e-22,5.667603093461034e-23,1.0,1.5010171421899881e-24,1.1287845049317661e-22,2022-12-06
-1.6612532157943724e-22,-2.72189036152067e-23,-3.051594663058443e-22,5.855402067396272e-25,8.03202287085109e-25,-5.542246571572248e-23,-1.9405073442937116e-22,1.0,-2.2145435235004433e-22,-2.7689005254481764e-22,2022-12-13
1.1359667661344747e-22,-5.1921314839474274e-23,-5.25991118121599e-23,1.0,-2.2010741368714718e-22,-5.362491009009253e-23,3.6712294615179194e-24,-5.2038432568403894e-23,-2.1871069006644756e-22,5.895266635243498e-23,2022-12-20
-8.438588228401869e-23,-8.483503731261967e-23,-1.126860008387703e-22,5.465516924394019e-23,-1.6772458232169442e-22,-1.1327916569970029e-22,-1.1273692793388917e-22,-2.225138232859092e-22,1.0,-3.3290786761290213e-22,2022-12-27
1.1112585956012125e-22,1.1152965700104639e-22,3.33409907594633e-22,1.1145133866850892e-22,1.0,5.605942732984199e-23,1.1174482905889272e-22,-5.509827753198388e-23,-5.513921980970642e-23,1.1133897293598325e-22,2023-01-03
-8.017963036217405e-23,6.173943765812707e-23,1.1279286341136916e-22,1.0,-5.365463310559121e-24,2.0637741384886427e-24,-5.0420008152976447e-23,-6.355642024541738e-23,-1.6415162482148804e-22,2.9004376333462646e-24,2023-01-10
-8.302068946528601e-23,5.566821194995456e-23,5.577184935102408e-23,1.1092820580727138e-22,1.223876025030123e-25,1.0,1.666738816694325e-22,1.6673867938288507e-22,-1.3857387213469813e-23,2.250776370921476e-25,2023-01-17
-3.35364930156048e-21,2.144642453120115e-21,7.911662934460175e-21,5.117554259772832e-21,2.478437987344071e-21,0.8550710432607547,0.14492895673924536,6.664957919788375e-21,-3.506611305693679e-21,-2.5282075718375355e-21,2023-01-24
1.6493335873820893e-22,5.397051165427319e-23,-2.2302286805896667e-22,-5.757311317218379e-23,-1.0826075382728033e-24,-2.959007855559217e-23,5.55266280852355e-23,1.0,-1.1138224089429166e-22,1.0961074750194438e-22,2023-01-31
1.0,1.1099083374416707e-22,-1.1117042076497988e-22,-5.554046516773626e-23,-9.613472449663711e-26,-5.546754776137155e-23,2.760411742029033e-23,-1.3887157652836336e-22,5.55135667573015e-23,-7.52545608708245e-26,2023-02-07
-1.1427357029032244e-22,1.6128039770058594e-22,1.8929153790358295e-22,1.0,-4.3720274064618435e-24,-1.718060964148582e-22,-1.1335515930306128e-22,-5.079824762454514e-24,5.0504612189295733e-23,-3.069295410373945e-23,2023-02-14
2.2207107971892278e-22,1.0,5.562078201466586e-23,-6.941030605898332e-23,-8.317864497714236e-23,5.554181020023156e-23,1.1118689348877251e-22,5.563052099095665e-23,2.222515104210811e-22,5.552455234259334e-23,2023-02-21
1.1302584655485248e-25,-5.535175233126017e-23,-1.663518423551257e-22,1.0,1.368514488596692e-25,-1.1097409942593232e-22,1.1109153625834257e-22,-3.884121494110972e-22,1.4568031000705279e-25,1.6667109492584018e-22,2023-02-28
-3.588144222462128e-22,-5.53586298919569e-22,-2.2021081559744386e-22,-2.1920676559991135e-22,-4.427057333348695e-22,1.0,-3.5587355169623643e-22,-2.190131836512314e-22,-4.0869099204062126e-22,-5.534855524660722e-22,2023-03-07
1.3230638307029534e-22,1.1968374955421122e-22,8.660356264123333e-24,-3.417231371113637e-22,-7.7739260947014e-23,3.9023314556705813e-22,0.7855452932556862,-2.058239595286868e-22,6.18713513477063e-22,0.21445470674431377,2023-03-14
1.6842844712672625e-22,1.16904992546841e-22,-1.0344211518976219e-22,1.6541565072270587e-24,5.217036169931905e-24,5.852735999492769e-24,1.1531467259384624e-22,-2.4807206721987547e-22,3.0900990798911154e-22,1.0,2023-03-21
-9.37709101273132e-22,-3.645520926286429e-22,-3.275699769261549e-22,0.2505109574884911,-2.976137523662419e-22,0.7494890425115089,-1.6094511006164088e-21,-5.940179120325448e-22,3.210814516006775e-22,-7.041597538103234e-22,2023-03-28
1.8072999937195436e-22,1.6657015083225692e-22,2.2205653810659645e-22,1.9482571308479717e-22,2.222440181707226e-22,1.1123880967988106e-22,1.0,1.113676597364606e-22,1.6679841065373686e-22,5.580821669271211e-23,2023-04-04
5.622486539461442e-23,1.1340770785631888e-22,1.135749194660659e-22,5.604165817478138e-23,-5.400183498119982e-23,1.0,2.239299977328523e-22,2.7886546867749507e-22,2.793546898859906e-22,1.122011785544161e-22,2023-04-11
-7.027907997890763e-22,0.46154091663847485,-2.492538002007073e-22,7.5512387691685e-23,1.74167073131328e-22,0.5384590833615251,-7.014151222735932e-22,-1.4410488625050196e-22,-6.299844688111758e-22,2.1029338470106581e-22,2023-04-18
1.1341465425190886e-22,1.2921585561834065e-24,1.6872212408733637e-22,2.8822319778193435e-24,1.7406295222015334e-24,1.1411266288561065e-22,-5.393512570524025e-23,1.0,1.1318329657326893e-22,-5.216338227634164e-23,2023-04-25
1.0,-2.7753309805414974e-22,-1.5265089690030933e-22,1.8045997098910191e-22,-1.5265908345650173e-22,1.1105789332290199e-22,2.0620544032263335e-26,-1.109750300803482e-22,1.2494177856677117e-22,-5.544865805597291e-23,2023-05-02
3.3318276706778475e-22,2.5012810103397686e-22,1.0,3.333137007201784e-22,1.6686490030280854e-22,1.6684129526994172e-22,2.222846217077976e-22,2.5005425123870375e-22,2.7767866171866897e-22,1.389730214261323e-22,2023-05-09
-5.688025369260944e-22,-2.8704879614633127e-21,0.8620861078831392,-3.2059769298709375e-21,1.3374449725787804e-21,0.03166862168638327,-7.695311658292773e-23,-2.0935283372891318e-22,-1.0175552862535856e-23,0.10624527043047743,2023-05-16
1.6948176955512517e-22,2.8119043889027417e-22,4.4009753144291884e-23,1.7771171248486326e-23,1.0,5.846555022735393e-23,1.1398618326283629e-22,1.4065295907601108e-22,1.1410805132262564e-22,2.0464437294554828e-22,2023-05-23
1.0,-2.774451602196152e-22,-1.8034398901765317e-22,-1.6642751221698156e-22,-1.9424261545758362e-22,-1.941854409168961e-22,-2.497500672224521e-22,-1.6648033042893514e-22,-5.550358729013855e-23,-1.6644054829250731e-22,2023-05-30
5.902495650614278e-23,6.029354108893158e-23,3.566837635170581e-24,4.0833306591762905e-24,1.1455824865873474e-22,2.271363734743768e-22,1.0,1.6967972084797363e-22,1.777197706604915e-23,5.968912702411527e-23,2023-06-06
1.6757630211912193e-22,3.892878227063415e-22,8.4420994963237e-23,3.8922197105353435e-22,1.9560768378381951e-22,3.897238082837607e-22,1.0,2.5165951519588666e-22,1.7977546161515157e-22,8.443940026913605e-23,2023-06-13
5.665602180939455e-23,-1.3513516301069048e-22,-2.4450576217983097e-23,2.186031890962204e-22,-1.089716356656199e-22,1.0,-8.032598834645433e-23,-9.332683973865468e-23,1.68482493965273e-22,2.9904655190268816e-24,2023-06-20
-5.505240939876871e-23,-9.627698418095886e-23,1.248269848313128e-24,-5.32916453074452e-23,-2.2007161716682795e-22,-1.6450529728167904e-22,-2.2109045761646526e-22,1.0,1.6534824182650136e-24,-5.450875896950636e-23,2023-06-27
4.815439371287305e-25,2.228949623120315e-22,1.111655100942893e-22,1.1178300115525008e-22,1.0,-8.748169227908432e-26,2.2262411783793554e-22,4.307050378061506e-22,1.120402985040725e-22,5.034743396273526e-25,2023-07-04
-1.3762661475747107e-22,-9.682920825291015e-23,-2.76781344218738e-22,-1.2218378468811591e-23,1.0,-6.195494845585055e-23,-1.6610527497138768e-22,-5.435354773795374e-23,5.557324147360565e-23,7.570009744606815e-24,2023-07-11
1.0,6.055707918224201e-26,4.2319394669973706e-26,1.9086657960724773e-22,1.1452457484794085e-22,6.943907534434389e-23,1.6660802347924873e-22,-1.2478329142699076e-22,2.2611430023885353e-23,1.1108777802176025e-22,2023-07-18
2.221717823370985e-22,5.578216098178379e-23,1.3901493172863018e-22,2.777562056378573e-22,1.66886968980529e-22,3.888829120840715e-22,1.3892701955403067e-22,5.570337650794778e-23,1.6673904532267083e-22,1.0,2023-07-25
2.991000272184424e-22,2.25893799157503e-22,8.671165973492654e-23,4.067900857602386e-22,7.818628281753451e-23,0.5424375859151939,0.45756241408480613,5.583244947242946e-26,2.6544184254806226e-22,-4.6378996185240885e-23,2023-08-01
-3.1886468170450326e-22,-1.939635777924666e-22,-2.2183479293382047e-22,-2.7753422003275742e-22,-2.2160914963261473e-22,-3.3256824441491387e-22,-5.509461706908705e-23,-3.05208673914531e-22,-5.505738023474038e-23,1.0,2023-08-08
3.234050854075867e-22,5.297316496438049e-22,3.6530525804243696e-23,5.1064611139282675e-22,1.890114943106189e-22,0.22206495980496183,5.329528921805268e-22,1.5262441208910792e-22,0.7779350401950382,-2.1797835265362232e-22,2023-08-15
-1.5233389664072393e-22,-1.385488543582614e-22,2.4036950813944462e-25,1.091107194822189e-25,-2.218519254989306e-22,-1.6627607856720718e-22,1.0,-1.6642053114001551e-22,2.313495612303968e-25,1.746406314402984e-25,2023-08-22
1.4590191937480467e-22,1.110558519207463e-22,1.8060456111760467e-22,2.776616573438411e-22,2.4993083313502837e-22,-5.525889224233681e-23,1.3893071034416115e-22,2.22309818616134e-22,1.1125133122550362e-22,1.0,2023-08-29
8.333311213336469e-23,3.475108016434105e-23,1.0,4.169365688060609e-23,-2.0815672529150914e-22,5.556774487185548e-23,5.555063832182185e-23,-6.931498011721125e-23,1.1113683258565355e-22,-5.542869871412025e-23,2023-09-05
-1.907425516513073e-22,-2.202661202134594e-22,-3.0312402065511504e-22,1.0,-3.3040681947181713e-22,-1.3716073571782722e-22,-4.109126859537954e-22,-3.849939901718336e-22,-1.6382056777663236e-22,-2.4792793659129443e-22,2023-09-12
1.6300806526552007e-22,-3.8675657720792664e-21,-2.2010889511045743e-21,0.7290858788244605,0.2709141211755394,-1.1251701311131444e-21,-1.3547568591863895e-21,-5.209842340538541e-21,-3.2080434348933463e-21,-1.6434725896870177e-21,2023-09-19
8.461506072747459e-26,-2.769412024808163e-23,7.216043962974172e-26,2.786670990664997e-23,1.0,-1.1097163565578424e-22,-5.539597469416736e-23,-4.1573474121607197e-23,-2.7742928236743415e-22,1.2544370049438904e-25,2023-09-26
-7.696956572378523e-21,0.10320190401777898,0.896798095982221,-2.638825246621653e-21,1.1187811803393705e-21,-6.299537163683262e-21,-9.503870922951198e-22,-6.3659380805956454e-21,-4.8949191358715765e-21,1.7045340165795983e-21,2023-10-03
2.7768951678214774e-22,2.2224035146742754e-22,2.2228302574550465e-22,1.1111683957893065e-22,1.0,1.1125696473506537e-22,5.575321456286844e-23,1.1107391288308243e-22,1.8068279123253585e-22,1.665619596719364e-22,2023-10-10
-1.6604446672089619e-22,1.114744918886108e-22,-1.3659837096065809e-23,1.1135527160116085e-22,1.110392568152761e-22,1.6693786998623048e-22,1.0,-1.3658855547795582e-23,5.578359311946825e-23,5.59996929332059e-23,2023-10-17
2.9723656582984795e-23,1.26320759489295e-22,1.7034517667188718e-22,-2.2012567472818225e-22,1.0,9.74473601154571e-25,-1.6458278486664612e-22,-1.0917482076129983e-22,8.375702613750757e-23,-2.1854944205101027e-22,2023-10-24
-1.1055757966619534e-22,1.5215468489660525e-24,2.864592570887236e-23,1.0,5.653893743410489e-23,6.116180123214538e-25,1.1317053200571709e-22,1.6739744706223637e-22,5.622003568385573e-23,1.3940300347932137e-22,2023-10-31
-2.219394312684155e-22,-2.21820018193067e-22,-1.109815636724991e-22,-1.6622890353144292e-22,-2.2189290743078033e-22,5.588338501621781e-23,-1.1085694959020978e-22,1.0,-5.530468210190719e-23,-8.300688483393444e-23,2023-11-07
-1.6616260929492711e-22,-1.1052274556465457e-22,-1.1021209247991258e-22,-1.1049327669795284e-22,-1.0990313910230222e-22,-1.0970840664544394e-22,-2.20732588583044e-22,1.3529712432471236e-24,1.0,-1.3814278534806328e-22,2023-11-14
-1.1046208154243438e-22,-2.4892588268512816e-22,-1.3791866035141808e-22,1.0814544632150553e-24,-2.4879785579912543e-22,-5.495657073053424e-23,1.0,2.8318666992297457e-23,-1.2408395345635234e-22,-1.3799085549784617e-22,2023-11-21
-3.1391171846594587e-21,-3.4028935111190514e-21,-3.45724493695637e-21,-2.8052122805779097e-21,-2.519329086251677e-21,0.8585913137742823,-2.4577445170037946e-21,0.14140868622571748,-4.1745722481554084e-21,-1.866059902622382e-21,2023-11-28
2.865728660244358e-25,-1.6628315322241292e-22,1.6787207948621827e-22,-2.208754391588505e-22,-1.1085422942524526e-22,-1.10117935642328e-22,-8.139553540150601e-23,-5.482780302903024e-23,1.0,-1.6581706894604454e-22,2023-12-05
9.917583682711656e-25,5.620932294120725e-23,-1.6599582721455038e-22,-1.1049791002317585e-22,-1.6602864857678045e-22,6.78198642323713e-25,7.751536226947805e-25,1.0,1.115842793710162e-22,5.60280944210287e-23,2023-12-12
-2.210898845259658e-22,-2.493469144322646e-22,-3.322819501531448e-22,-1.102121075668774e-22,-3.3253485245857474e-22,-1.6591149744259594e-22,-2.2121319956504095e-22,1.0,-2.7710999233391557e-22,-2.2102595755664115e-22,2023-12-19
-3.8831520605795038e-22,-3.3194227900489354e-22,-2.768857686973016e-22,-4.670975825662592e-22,-2.20506596741674e-22,-2.7684047720137847e-22,1.0,-1.9354602464304753e-22,-3.326808964584962e-22,-2.766060615596766e-22,2023-12-26
