time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2021-01-09,179.3,163.56,172.41,1291218.24,221841146.03,177.74,direct,,LTC
2021-01-10,186.15,161.18,177.74,1814100.47,317704113.24,170.35,direct,,LTC
2021-01-11,170.65,112.06,170.35,4310183.72,582652209.76,139.51,direct,,LTC
2021-01-12,146.87,128.04,139.51,1921092.6,264348700.83,133.42,direct,,LTC
2021-01-13,148.46,125.92,133.42,1310094.42,179308479.09,147.5,direct,,LTC
2021-01-14,156.85,143.54,147.5,1198682.06,179892159.38,152.51,direct,,LTC
2021-01-15,155.35,130.72,152.51,1195809.39,172022304.9,143.84,direct,,LTC
2021-01-16,152.64,139.33,143.84,957975.92,139864436.51,143.6,direct,,LTC
2021-01-17,146.99,136.36,143.6,682861.7,97115636.17,142.83,direct,,LTC
2021-01-18,154.76,138.38,142.83,1001425.38,147316000.49,151.87,direct,,LTC
2021-01-19,166.19,150.27,151.87,1231666.24,195896298.7,152.0,direct,,LTC
2021-01-20,152.58,145.73,152.0,2123479.48,318055440.74,149.78,multiply,BTC,LTC
2021-01-21,150.27,125.64,149.82,1222470.02,165486945.94,129.77,direct,,LTC
2021-01-22,141.91,122.58,129.77,1204210.17,161719884.4,138.02,direct,,LTC
2021-01-23,139.99,133.66,137.94,1337815.82,184271117.74,137.74,multiply,BTC,LTC
2021-01-24,141.89,137.92,137.74,1051731.04,148547556.97,141.24,multiply,BTC,LTC
2021-01-25,147.61,136.68,141.12,803990.77,115206602.05,137.13,direct,,LTC
2021-01-26,139.3,134.26,137.07,1199669.73,161614638.2,134.72,multiply,BTC,LTC
2021-01-27,135.05,118.2,134.79,804851.49,100680488.44,122.73,direct,,LTC
2021-01-28,136.19,120.96,122.73,674499.65,87673375.33,133.56,direct,,LTC
2021-01-29,145.84,131.73,133.56,1307596.84,180451980.11,134.85,direct,,LTC
2021-01-30,135.76,131.03,134.64,1659374.24,221577300.32,133.53,multiply,BTC,LTC
2021-01-31,131.05,127.24,133.53,1087184.95,140852254.21,129.56,multiply,BTC,LTC
2021-02-01,136.59,126.07,129.62,652826.74,85629278.01,132.05,direct,,LTC
2021-02-02,145.94,131.92,132.05,1289565.72,181547105.31,142.16,direct,,LTC
2021-02-03,156.79,142.12,142.16,1232215.99,187334913.15,156.21,direct,,LTC
2021-02-04,158.93,141.39,156.21,1264335.02,189199434.56,145.28,direct,,LTC
2021-02-05,156.97,143.76,145.28,971133.33,147707773.39,155.15,direct,,LTC
2021-02-06,164.12,150.05,155.15,1391258.85,221416068.5,155.7,direct,,LTC
2021-02-07,157.43,145.39,155.7,788655.26,119137248.26,151.01,direct,,LTC
2021-02-08,169.4,148.04,151.01,1254383.11,200942770.65,167.57,direct,,LTC
2021-02-09,184.32,164.57,167.57,1460365.36,251144142.25,181.71,direct,,LTC
2021-02-10,195.19,170.9,181.71,1968966.4,361753937.54,181.87,direct,,LTC
2021-02-11,193.5,175.9,181.87,1178847.49,218883121.73,183.89,direct,,LTC
2021-02-12,199.98,177.01,183.89,1382383.74,260712215.78,196.98,direct,,LTC
2021-02-13,229.21,192.08,196.98,2203377.23,463253630.21,226.54,direct,,LTC
2021-02-14,234.9,210.72,226.53,2876696.97,615262242.07,213.88,multiply,BTC,LTC
2021-02-15,219.98,186.04,213.82,2004965.73,411286992.47,207.99,direct,,LTC
2021-02-16,221.88,200.41,207.99,1296326.07,273685984.05,210.27,direct,,LTC
2021-02-17,237.57,203.55,210.27,1376512.39,307096631.17,237.49,direct,,LTC
2021-02-18,239.02,220.88,237.49,1053285.24,241625952.07,226.65,direct,,LTC
2021-02-19,241.93,220.22,226.65,1140022.14,265271164.49,236.69,direct,,LTC
2021-02-20,246.92,215.9,236.69,1405413.73,331163992.6,227.14,direct,,LTC
2021-02-21,233.71,220.23,227.14,980291.79,223486126.51,227.5,direct,,LTC
2021-02-22,227.6,178.74,227.5,2240215.15,463489792.91,208.04,direct,,LTC
2021-02-23,208.67,159.02,208.04,3028202.51,537643828.9,177.58,direct,,LTC
2021-02-24,189.58,169.08,177.58,1227253.09,222549598.17,181.64,direct,,LTC
2021-02-25,205.17,175.28,181.64,1416138.44,270550831.24,179.3,direct,,LTC
2021-02-26,182.59,162.66,179.3,1291766.94,223595611.48,170.32,direct,,LTC
2021-02-27,180.41,167.31,170.32,683739.91,119553814.33,172.03,direct,,LTC
2021-02-28,173.05,153.13,172.03,994991.95,160664085.01,165.6,direct,,LTC
2021-03-01,176.63,163.59,165.6,730075.61,124538386.18,176.07,direct,,LTC
2021-03-02,185.36,170.84,176.07,819880.52,145196197.78,179.09,direct,,LTC
2021-03-03,196.59,177.19,179.09,967492.02,183655223.27,187.86,direct,,LTC
2021-03-04,194.37,177.03,187.86,781745.14,144557545.83,180.67,direct,,LTC
2021-03-05,183.52,168.69,180.67,765737.42,134154446.82,180.55,direct,,LTC
2021-03-06,184.68,174.76,180.55,528040.53,95398254.59,182.8,direct,,LTC
2021-03-07,192.1,182.48,182.8,465300.57,86807498.26,190.6,direct,,LTC
2021-03-08,195.2,180.0,190.6,685695.53,128104824.72,191.87,direct,,LTC
2021-03-09,205.09,189.13,191.87,807022.49,160053490.21,203.94,direct,,LTC
2021-03-10,207.99,191.46,203.94,954742.3,191699505.05,200.27,direct,,LTC
2021-03-11,203.44,191.13,200.27,678146.45,134566344.11,201.46,direct,,LTC
2021-03-12,224.22,198.72,201.46,1345378.33,284464073.69,220.76,direct,,LTC
2021-03-13,229.96,212.76,220.76,933272.29,208702036.43,226.18,direct,,LTC
2021-03-14,227.93,214.05,226.18,456057.36,100453531.06,214.06,direct,,LTC
2021-03-15,222.38,197.77,214.06,915949.3,189362629.67,200.8,direct,,LTC
2021-03-16,205.17,191.33,200.8,715945.56,142372184.09,201.62,direct,,LTC
2021-03-17,206.81,194.39,201.62,555501.49,111518718.09,206.01,direct,,LTC
2021-03-18,208.19,199.1,206.01,594281.82,121298403.87,199.67,direct,,LTC
2021-03-19,204.89,195.88,199.67,392421.14,78961630.33,200.06,direct,,LTC
2021-03-20,206.04,198.9,200.06,322306.64,65352024.56,200.08,direct,,LTC
2021-03-21,201.86,192.41,200.08,360835.6,70992058.27,195.52,direct,,LTC
2021-03-22,198.97,184.98,195.52,499398.37,95932660.18,185.77,direct,,LTC
2021-03-23,189.43,181.01,185.77,448185.88,83244063.31,185.96,direct,,LTC
2021-03-24,196.98,172.45,185.96,718236.18,134358793.89,176.13,direct,,LTC
2021-03-25,178.14,167.93,176.13,578515.89,100433288.43,171.69,direct,,LTC
2021-03-26,183.87,171.52,171.69,425012.41,75975610.8,183.65,direct,,LTC
2021-03-27,186.15,177.87,183.65,291194.08,53170833.2,184.16,direct,,LTC
2021-03-28,185.42,182.79,184.13,580928.0,107065295.91,184.3,multiply,BTC,LTC
2021-03-29,197.52,182.4,184.24,593895.93,114666750.38,193.72,direct,,LTC
2021-03-30,200.08,190.23,193.72,487355.59,95196464.02,195.79,direct,,LTC
2021-03-31,198.96,187.22,195.79,499846.58,96696222.43,196.72,direct,,LTC
2021-04-01,204.89,194.27,196.72,577898.06,115398915.97,202.58,direct,,LTC
2021-04-02,213.54,200.84,202.58,626532.55,129354332.05,211.58,direct,,LTC
2021-04-03,217.74,195.07,211.58,621513.31,129180741.22,195.32,direct,,LTC
2021-04-04,204.68,192.29,195.32,389487.81,78112838.97,202.29,direct,,LTC
2021-04-05,225.04,198.22,202.29,1071637.24,228468089.24,221.38,direct,,LTC
2021-04-06,244.33,213.16,221.38,1838493.1,425212661.37,236.9,direct,,LTC
2021-04-07,242.78,211.01,236.9,1619046.3,364033650.81,219.24,direct,,LTC
2021-04-08,228.05,217.04,219.24,707892.33,158146983.44,226.31,direct,,LTC
2021-04-09,228.84,219.03,226.31,475797.97,106900751.15,220.97,direct,,LTC
2021-04-10,256.35,219.22,220.97,1131401.66,269740764.89,255.96,direct,,LTC
2021-04-11,263.07,244.73,255.96,912878.96,231441970.25,252.23,direct,,LTC
2021-04-12,258.69,240.21,252.23,781953.3,194634450.79,244.54,direct,,LTC
2021-04-13,273.17,244.43,244.54,1100603.41,288722037.02,267.34,direct,,LTC
2021-04-14,282.99,255.34,267.34,1350190.46,365829000.33,278.89,direct,,LTC
2021-04-15,291.13,266.12,278.89,954934.39,266722846.04,286.21,direct,,LTC
2021-04-16,318.2,266.29,286.21,2382454.33,701867521.32,308.72,direct,,LTC
2021-04-17,335.41,297.49,308.72,1822705.46,577827444.11,301.24,direct,,LTC
2021-04-18,304.99,238.18,301.24,2690250.19,721992191.64,274.02,direct,,LTC
2021-04-19,282.85,250.87,274.02,1386419.77,369748228.18,261.47,direct,,LTC
2021-04-20,274.67,234.42,261.47,1646589.02,417935878.15,261.21,direct,,LTC
2021-04-21,276.83,251.19,261.21,1077750.19,284852046.11,257.87,direct,,LTC
2021-04-22,289.68,240.15,257.87,1709894.06,455895210.57,252.94,direct,,LTC
2021-04-23,256.89,207.91,252.94,1966020.06,456486913.72,241.72,direct,,LTC
2021-04-24,241.73,220.97,241.72,770656.78,177173328.87,225.33,direct,,LTC
2021-04-25,235.74,211.2,225.33,685522.11,154072124.61,224.06,direct,,LTC
2021-04-26,248.42,221.61,224.06,995517.4,238573893.7,247.69,direct,,LTC
2021-04-27,263.61,244.14,247.69,712019.31,181571702.65,260.09,direct,,LTC
2021-04-28,266.89,248.56,260.09,738050.2,189383458.54,258.82,direct,,LTC
2021-04-29,262.87,248.73,258.82,628566.77,160333337.98,255.54,direct,,LTC
2021-04-30,273.71,252.84,255.54,641622.47,169993577.42,271.53,direct,,LTC
2021-05-01,278.42,266.35,271.53,503061.52,136696853.75,276.92,direct,,LTC
2021-05-02,277.48,265.29,276.92,411551.9,111302585.83,269.09,direct,,LTC
2021-05-03,299.66,268.75,269.09,939530.97,268879056.14,294.71,direct,,LTC
2021-05-04,327.63,272.78,294.71,2364745.77,719220940.96,305.43,direct,,LTC
2021-05-05,359.89,301.43,305.43,2245654.39,765206303.9,356.55,direct,,LTC
2021-05-06,364.99,320.29,356.55,1863266.61,637588404.14,354.51,direct,,LTC
2021-05-07,372.56,333.86,354.51,1618059.69,575035954.47,345.47,direct,,LTC
