time,open_BTC,high_BTC,low_BTC,close_BTC,volumefrom_BTC,volumeto_BTC,open_ETH,high_ETH,low_ETH,close_ETH,volumefrom_ETH,volumeto_ETH,open_ADA,high_ADA,low_ADA,close_ADA,volumefrom_ADA,volumeto_ADA,open_BNB,high_BNB,low_BNB,close_BNB,volumefrom_BNB,volumeto_BNB,open_XRP,high_XRP,low_XRP,close_XRP,volumefrom_XRP,volumeto_XRP,open_SOL,high_SOL,low_SOL,close_SOL,volumefrom_SOL,volumeto_SOL,open_DOT,high_DOT,low_DOT,close_DOT,volumefrom_DOT,volumeto_DOT,open_DOGE,high_DOGE,low_DOGE,close_DOGE,volumefrom_DOGE,volumeto_DOGE,open_MATIC,high_MATIC,low_MATIC,close_MATIC,volumefrom_MATIC,volumeto_MATIC,open_LTC,high_LTC,low_LTC,close_LTC,volumefrom_LTC,volumeto_LTC
2022-06-24,21098.41,21528.86,20717.47,21219.46,40303.85,850728330.88,1143.46,1244.33,1131.25,1224.12,522965.49,622847139.93,0.4797,0.5092,0.4758,0.4979,131079817.77,65035190.04,228.67,243.07,228.14,240.05,169051.16,39823849.82,0.3351,0.3868,0.3351,0.3669,365086730.26,133591613.28,38.13,42.87,37.65,41.87,6783655.3,270806565.06,7.773,8.328,7.72,8.18,3402810.25,27379904.19,0.06395,0.06848,0.0639,0.06689,712020767.26,47094573.69,0.5622,0.627,0.5618,0.6065,199789485.77,119165136.03,55.7,57.28,54.37,55.79,431014.17,24080334.36
2022-06-25,21219.46,21587.06,20902.05,21474.19,21604.15,459148971.07,1224.12,1254.84,1179.17,1241.0,286628.31,348238056.74,0.4979,0.5072,0.4783,0.4981,96140787.97,47420846.38,240.05,241.84,229.52,239.66,132135.73,31272781.97,0.3669,0.3736,0.354,0.3673,66818965.26,24368183.63,41.87,42.56,39.73,42.2,4770586.29,196716794.82,8.18,8.36,7.79,8.12,2155591.0,17407483.56,0.06689,0.06931,0.06505,0.06848,593453885.82,39953756.29,0.6065,0.6261,0.5663,0.6007,108807007.15,64959179.74,55.79,59.68,54.61,58.83,422490.16,24136641.74
2022-06-26,21474.19,21855.84,20968.82,21031.85,20812.53,445023789.79,1241.0,1279.04,1194.9,1198.25,373624.98,459617043.48,0.4981,0.5254,0.4885,0.4898,120944600.48,61331844.8,239.66,245.18,233.07,233.73,130738.01,31225829.86,0.3673,0.3746,0.3575,0.3588,75709933.86,27674226.05,42.2,42.45,39.16,39.38,5251937.14,214296877.8,8.12,8.483,7.81,7.833,2508443.94,20356629.63,0.06848,0.07764,0.06715,0.07295,1316019976.95,95634030.59,0.6007,0.6261,0.5562,0.5582,86871658.28,51451769.89,58.83,60.4,56.59,56.63,337185.31,19814783.0
2022-06-27,21031.85,21505.42,20553.32,20718.16,30683.89,643546203.12,1198.25,1237.14,1174.01,1190.73,340090.32,409609422.41,0.4898,0.5085,0.4763,0.4852,98643946.83,48508128.83,233.73,240.69,230.01,233.19,160239.97,37694361.34,0.3588,0.3666,0.3479,0.353,204348422.92,73619468.38,39.38,41.22,37.96,38.46,5915709.95,232924259.03,7.833,8.194,7.698,7.726,2567550.59,20340337.65,0.07295,0.07869,0.0705,0.07204,1306954595.72,97569079.43,0.5582,0.5963,0.5212,0.5314,138407058.3,76458592.83,56.63,58.59,54.88,55.84,339562.3,19261962.54
2022-06-28,20718.16,21184.16,20179.52,20251.96,32936.56,680727935.72,1190.73,1235.14,1135.32,1142.41,434590.25,516154549.5,0.4852,0.4971,0.4666,0.469,138070178.43,66753057.54,233.19,242.35,225.49,226.59,249711.07,58537064.27,0.353,0.3554,0.3351,0.3369,236902610.98,81713050.51,38.46,39.85,35.04,35.29,7448287.03,278480970.42,7.726,7.986,7.25,7.3,2856335.82,21786700.31,0.07204,0.07325,0.06533,0.06602,792900635.02,55232094.39,0.5314,0.574,0.5034,0.5101,178259383.35,94623720.37,55.84,56.93,52.53,52.65,447873.29,24504552.54
2022-06-29,20251.96,20402.7,19844.86,20094.16,37366.3,751143299.02,1142.41,1154.69,1086.31,1098.71,490935.48,547508525.24,0.469,0.4767,0.4584,0.4655,125571801.05,58651727.23,226.59,229.35,215.13,219.45,179271.79,39591485.89,0.3369,0.3409,0.3198,0.3289,235209056.15,77652645.65,35.29,36.05,33.09,33.96,8380803.43,289809989.5,7.3,7.432,6.95,7.028,3517514.96,25166298.26,0.06602,0.07148,0.06404,0.06941,885986938.42,59781645.23,0.5101,0.5457,0.4848,0.4959,215084735.87,110133310.34,52.65,54.37,51.37,53.57,378851.21,19973983.66
2022-06-30,20094.16,20138.96,18622.86,19908.49,56316.14,1084138608.25,1098.71,1105.36,999.01,1069.53,635674.34,661034598.9,0.4655,0.4671,0.4345,0.4599,157736516.67,70399145.8,219.45,220.01,205.47,219.48,188550.66,40104355.85,0.3289,0.3329,0.3058,0.3321,278170932.63,88314501.69,33.96,34.14,30.88,33.74,9061004.01,291559538.1,7.028,7.098,6.634,7.06,3497766.43,23829330.98,0.06941,0.06961,0.06225,0.06635,989287596.05,64326680.6,0.4959,0.4969,0.4168,0.4807,257541587.06,115580688.51,53.57,53.93,50.11,53.81,490241.62,25333090.27
2022-07-01,19908.49,20817.65,18952.12,19249.33,62287.55,1220917103.86,1069.53,1108.86,1032.22,1058.01,577588.04,616888042.78,0.4599,0.4738,0.4423,0.448,134723461.48,60966998.0,219.48,226.46,213.23,216.58,154417.5,33967433.5,0.3321,0.3353,0.3088,0.3131,359963072.08,113765013.0,33.74,35.34,31.75,32.8,8383772.89,278386368.52,7.06,7.246,6.24,6.736,5421458.66,36565034.71,0.06635,0.06843,0.06381,0.06634,753756980.02,49643188.95,0.4807,0.4976,0.4492,0.4611,135210599.18,63741538.02,53.81,56.2,50.02,51.12,543590.04,28288743.85
2022-07-02,19249.33,19419.25,18965.44,19225.66,20447.36,393018265.78,1058.01,1077.18,1027.1,1065.69,233775.72,246197859.38,0.448,0.4607,0.4405,0.4552,57332683.28,25814101.12,216.58,219.47,213.57,217.86,171504.78,37046499.21,0.3131,0.3175,0.3091,0.3151,72622938.16,22731236.23,32.8,34.09,31.82,33.32,3350056.32,109908127.57,6.736,6.898,6.614,6.815,1848769.32,12482334.28,0.06634,0.06789,0.06545,0.06657,437377039.25,29183230.68,0.4611,0.4955,0.4482,0.4922,51449644.32,24122126.17,51.12,51.6,49.71,50.48,275704.02,13957094.9
2022-07-03,19225.66,19617.18,18768.2,19294.21,22431.91,430213883.45,1065.69,1085.63,1040.16,1072.95,206730.11,219767134.55,0.4552,0.4593,0.4432,0.4555,48100631.18,21711131.86,217.86,219.84,213.85,218.84,119642.15,25989409.61,0.3151,0.3253,0.3082,0.321,87568343.15,27560033.4,33.32,33.63,32.11,33.36,2677536.45,88081229.66,6.815,6.978,6.607,6.847,1512644.45,10227685.66,0.06657,0.06743,0.06476,0.06712,331546831.95,21936886.68,0.4922,0.4933,0.4416,0.4613,131683145.6,60676956.65,50.48,52.06,49.08,50.86,284900.06,14356836.08
2022-07-04,19294.21,20313.34,19036.44,20212.81,31698.75,623812499.17,1072.95,1159.39,1043.99,1149.81,373498.06,411008690.04,0.4555,0.4753,0.4443,0.4691,137533540.91,62833532.09,218.84,231.92,214.49,231.25,143883.91,31947378.8,0.321,0.3291,0.3142,0.3281,207030199.45,66198977.42,33.36,36.89,32.42,36.68,4387571.81,150739092.78,6.847,7.205,6.66,7.159,2057697.24,14246829.01,0.06712,0.06968,0.0656,0.0693,462329433.31,31325154.12,0.4613,0.4947,0.4508,0.4908,72811973.03,34342426.79,50.86,52.35,49.67,52.19,293952.18,14964391.62
2022-07-05,20212.81,20725.51,19284.32,20158.69,46669.86,931653558.35,1149.81,1170.54,1076.57,1131.96,487060.5,550223702.36,0.4691,0.4712,0.4443,0.4568,106484213.65,48653549.26,231.25,236.29,222.66,230.56,175038.75,40158891.98,0.3281,0.3304,0.3127,0.3249,215316238.9,69287325.23,36.68,36.93,33.11,35.37,6889458.52,240867509.78,7.159,7.213,6.632,6.845,4270895.15,29254193.02,0.0693,0.06993,0.06543,0.06713,442323799.77,29971256.88,0.4908,0.5348,0.4855,0.5126,164440889.9,84078992.76,52.19,52.4,47.92,49.66,472992.86,23587500.65
2022-07-06,20158.69,20637.99,19749.93,20545.04,39337.75,794040793.32,1131.96,1202.1,1110.65,1185.41,472536.52,541697031.18,0.4568,0.4646,0.4467,0.4619,85995114.25,39315961.58,230.56,239.75,228.79,238.36,161445.85,37987708.0,0.3249,0.3335,0.3194,0.3319,231947974.12,74913819.37,35.37,37.57,34.78,37.01,6261211.67,225475866.98,6.845,7.0,6.69,6.917,3583288.12,24614305.84,0.06713,0.0692,0.06611,0.06838,495383533.31,33555740.59,0.5126,0.5299,0.4924,0.5251,111135748.25,57156880.54,49.66,51.11,48.91,50.29,368902.14,18423391.01
2022-07-07,20545.04,21840.22,20242.62,21611.8,50417.79,1059807101.57,1185.41,1253.43,1162.49,1236.64,522268.59,632226158.71,0.4619,0.4823,0.4605,0.4774,96409180.63,45347927.74,238.36,243.6,235.04,241.31,103897.63,24878738.33,0.3319,0.3452,0.3262,0.342,212070836.88,70463990.13,37.01,39.23,36.37,38.46,4946490.06,187384470.96,6.917,7.344,6.879,7.3,2811888.42,19950769.22,0.06838,0.07117,0.06783,0.07056,468461825.99,32639561.5,0.5251,0.5729,0.511,0.5627,116596463.6,63424615.08,50.29,52.58,49.73,52.11,319177.52,16242459.98
2022-07-08,21611.8,22377.17,21183.19,21592.65,56687.83,1233183200.22,1236.64,1274.65,1192.55,1214.0,556563.92,685525454.8,0.4774,0.4923,0.4601,0.4658,107593087.63,50973589.89,241.31,247.47,236.78,240.45,148065.62,35707672.69,0.342,0.358,0.3353,0.3398,298070333.12,102566262.95,38.46,39.81,36.45,38.11,6270203.11,238292134.03,7.3,7.444,6.933,7.038,2730846.42,19486418.07,0.07056,0.07338,0.06821,0.06907,542891975.4,38145402.6,0.5627,0.6189,0.5552,0.6057,150638005.34,87935064.59,52.11,53.96,50.75,51.3,369946.42,19360801.36
2022-07-09,21592.65,21942.8,21328.96,21582.17,21058.31,455218724.75,1214.0,1232.47,1204.27,1216.53,147772.74,179916720.56,0.4658,0.4845,0.4649,0.4777,70478575.65,33699265.7,240.45,244.89,240.41,243.06,75267.59,18269396.28,0.3398,0.3474,0.3391,0.3447,61995723.35,21283137.35,38.11,38.88,37.76,38.05,3005204.91,115246546.47,7.038,7.355,7.033,7.25,2134962.36,15407272.8,0.06907,0.07011,0.06881,0.06945,220388809.4,15317370.79,0.6057,0.6101,0.5823,0.5895,57234439.53,33998943.37,51.3,54.77,51.29,54.06,272137.04,14342732.41
2022-07-10,21582.17,21591.09,20671.26,20846.53,23037.78,485593616.02,1216.53,1219.06,1153.51,1167.31,193505.18,228056926.22,0.4777,0.4796,0.4554,0.462,78657751.53,36509450.83,243.06,243.27,231.64,234.47,89401.7,21096517.64,0.3447,0.3448,0.3162,0.3251,178858073.29,58393049.14,38.05,38.12,36.26,36.66,2970464.22,110028071.73,7.25,7.262,6.76,6.849,2445804.19,16998413.31,0.06945,0.06947,0.06625,0.06721,356572308.38,24047228.64,0.5895,0.59,0.5523,0.571,55721782.83,31818108.66,54.06,55.01,50.68,52.1,402149.18,21442810.15
2022-07-11,20846.53,20852.04,19872.03,19944.25,37062.98,756481179.49,1167.31,1170.23,1085.3,1095.67,373157.79,422804562.19,0.462,0.4626,0.4314,0.4342,168007548.34,75251474.01,234.47,234.89,224.83,225.47,125304.58,28929599.39,0.3251,0.3287,0.3108,0.3148,251446194.53,81123402.49,36.66,36.71,33.23,33.4,5402759.69,189332526.41,6.849,6.9,6.502,6.522,3180260.22,21401545.2,0.06721,0.06724,0.06114,0.06169,508072101.44,32694397.72,0.571,0.5976,0.5363,0.5628,119670552.96,67916150.5,52.1,52.19,48.26,48.68,319307.61,16145179.23
2022-07-12,19944.25,20036.49,19230.29,19309.71,44319.07,873486517.39,1095.67,1097.18,1032.47,1037.37,514019.84,548112670.68,0.4342,0.4419,0.4151,0.4165,100176800.11,43110055.79,225.47,228.02,219.85,220.23,140039.98,31426972.59,0.3148,0.3177,0.3073,0.3112,227015725.0,70887651.22,33.4,34.56,32.57,32.66,5210730.13,175393353.49,6.522,6.617,6.252,6.273,4361301.46,28187998.63,0.06169,0.06302,0.05967,0.05975,393180349.67,24134371.53,0.5628,0.5927,0.5343,0.5356,129903621.98,73868713.71,48.68,49.31,47.27,47.32,326647.22,15794694.12
2022-07-13,19309.71,20274.83,18919.1,20230.81,60187.72,1176644137.94,1037.37,1117.22,1009.82,1114.57,769754.95,813163899.62,0.4165,0.44,0.4026,0.4382,199252553.08,83808603.41,220.23,230.74,216.33,230.31,218477.03,48837357.95,0.3112,0.3253,0.3027,0.3235,299154801.25,93636303.88,32.66,35.03,31.85,34.93,7858859.19,261632225.72,6.273,6.542,5.994,6.463,4465883.67,28148296.98,0.05975,0.06227,0.0576,0.06191,691018045.8,41436521.36,0.5356,0.6451,0.5212,0.6385,210972504.02,119405855.98,47.32,49.65,46.44,49.53,411714.71,19755043.65
2022-07-14,20230.81,20869.51,19620.06,20577.38,50524.15,1021414563.11,1114.57,1211.87,1072.08,1192.56,559535.57,635957495.14,0.4382,0.4459,0.4167,0.441,149121496.44,64307078.71,230.31,239.93,227.0,238.38,170309.49,39662172.13,0.3235,0.3336,0.3123,0.3335,239064450.3,76494532.33,34.93,37.26,33.56,37.13,7284823.22,255986071.26,6.463,6.759,6.284,6.719,3964689.42,25829990.89,0.06191,0.06276,0.05945,0.06242,491627488.34,30067484.6,0.6385,0.7155,0.6132,0.709,264346145.72,173981097.71,49.53,51.69,47.93,51.3,331481.9,16506108.43
2022-07-15,20577.38,21185.15,20373.45,20827.27,35888.21,747216252.44,1192.56,1286.06,1180.38,1231.23,704281.05,864043258.51,0.441,0.4539,0.4326,0.4419,140561524.75,62092701.69,238.38,242.62,235.22,238.5,122849.48,29260568.75,0.3335,0.3484,0.3272,0.3339,298656433.27,100360939.67,37.13,39.07,36.52,37.37,5896972.54,222161624.87,6.719,6.987,6.655,6.794,3090634.08,21088790.42,0.06242,0.06438,0.06158,0.06293,465714906.55,29379627.4,0.709,0.7344,0.676,0.7032,159589337.87,112112336.35,51.3,52.72,50.64,51.76,389150.38,20056702.54
2022-07-16,20827.27,21574.75,20481.02,21199.01,27875.55,586102523.47,1231.23,1400.05,1191.62,1356.31,518063.79,673738020.94,0.4419,0.459,0.4317,0.458,95186376.41,42491050.05,238.5,251.46,233.83,249.76,161967.56,39465181.14,0.3339,0.356,0.3314,0.3505,140777176.74,48522881.59,37.37,40.45,36.36,39.59,4951313.7,190885804.32,6.794,7.215,6.563,7.189,3862417.07,26690233.8,0.06293,0.06481,0.06173,0.06438,439203571.34,27869791.32,0.7032,0.7439,0.6823,0.7292,105075157.39,75293628.56,51.76,55.49,51.08,55.1,323339.62,17235875.22
2022-07-17,21199.01,21658.47,20752.85,20792.81,25674.37,544609266.04,1356.31,1385.31,1320.65,1337.97,453213.77,613273362.46,0.458,0.4657,0.442,0.4476,107022476.63,48491127.64,249.76,255.59,246.4,247.68,121897.79,30641739.73,0.3505,0.3611,0.3412,0.3431,115359833.13,40533778.34,39.59,41.07,38.3,38.62,4661533.32,184619472.23,7.189,7.326,6.877,6.917,3160111.28,22448116.45,0.06438,0.0655,0.06289,0.063,411158444.41,26398422.65,0.7292,0.7891,0.7188,0.7525,148319057.45,112559332.48,55.1,57.0,54.45,55.71,337993.08,18773548.1
2022-07-18,20792.81,22749.06,20760.73,22447.39,66744.81,1466428849.49,1337.97,1593.79,1335.77,1583.55,1027888.25,1515087201.75,0.4476,0.4993,0.4457,0.4909,305504301.13,146728354.02,247.68,265.66,247.61,264.18,166187.15,43068924.4,0.3431,0.3697,0.3429,0.3653,219890230.41,79155115.08,38.62,44.04,38.55,43.54,7088381.74,293143493.11,6.917,7.721,6.904,7.659,5087039.15,37847639.02,0.063,0.06891,0.06298,0.06754,781129225.16,51950743.91,0.7525,0.983,0.7452,0.96,301398664.95,269885670.59,55.71,59.26,55.24,58.62,496729.33,28600768.96
2022-07-19,22447.39,23790.89,21588.2,23399.91,79216.86,1796378775.92,1583.55,1625.03,1493.29,1543.12,875023.54,1354213074.71,0.4909,0.5265,0.4736,0.5152,249892203.83,124986174.49,264.18,274.83,255.84,268.68,165399.24,43785936.18,0.3653,0.3767,0.3515,0.3731,229713785.11,83047054.45,43.54,47.45,42.56,44.88,9663727.44,435904062.55,7.659,8.03,7.497,7.795,5851522.9,45704726.42,0.06754,0.07026,0.0654,0.06906,684478924.43,46519930.49,0.96,0.9788,0.8836,0.9265,203999368.88,188198639.46,58.62,59.59,55.83,57.92,489254.12,28201202.86
2022-07-20,23399.91,24276.14,22923.14,23222.77,74279.35,1752951921.32,1543.12,1620.73,1487.09,1521.72,655879.23,1024542971.16,0.5152,0.5487,0.4867,0.491,252588219.08,131227319.79,268.68,272.1,256.49,258.27,149161.39,39792833.93,0.3731,0.3817,0.3576,0.3632,217490504.7,80940645.74,44.88,46.32,41.27,42.03,8465412.99,374790512.53,7.795,8.076,7.367,7.466,5256655.07,40891237.37,0.06906,0.0769,0.06772,0.07015,1329318352.89,96129420.32,0.9265,0.9524,0.8121,0.832,238007639.55,211231083.06,57.92,61.77,56.42,57.22,582859.39,34307585.47
2022-07-21,23222.77,23419.67,22348.64,23153.54,52462.17,1201004931.31,1521.72,1605.45,1465.28,1575.68,556587.83,847550503.86,0.491,0.5026,0.4755,0.4996,158023876.03,77165356.25,258.27,265.98,250.72,265.56,122333.44,31662682.55,0.3632,0.3684,0.3487,0.3668,183358875.19,65557609.87,42.03,44.07,39.67,43.11,8199665.44,342856760.6,7.466,7.594,7.181,7.529,3654582.35,27042015.83,0.07015,0.07091,0.06698,0.07,529788531.38,36507099.23,0.832,0.9283,0.797,0.9056,167048603.48,145179811.79,57.22,58.66,55.18,58.05,325842.07,18520461.25
2022-07-22,23153.54,23749.68,22513.01,22686.32,42569.62,987692728.11,1575.68,1645.63,1517.35,1535.71,528752.83,840140414.82,0.4996,0.5114,0.4775,0.483,106976890.7,53114341.39,265.56,271.39,261.19,262.59,130499.66,34784462.18,0.3668,0.3714,0.3542,0.358,193942209.47,70499606.9,43.11,44.32,40.04,40.55,5679068.23,240801245.97,7.529,7.854,7.263,7.291,3443305.0,26001310.26,0.07,0.07142,0.06675,0.06746,458304074.88,31768579.71,0.9056,0.9343,0.8446,0.8507,127684215.46,113597127.68,58.05,59.21,55.54,56.08,288416.97,16620608.66
2022-07-23,22686.32,22997.6,21953.76,22452.14,25789.53,577941932.27,1535.71,1596.62,1489.25,1549.19,290504.24,446044212.66,0.483,0.5187,0.4733,0.517,112572862.33,55387219.76,262.59,272.54,252.73,259.18,123097.96,32218825.26,0.358,0.3626,0.3498,0.3593,57466316.63,20476216.39,40.55,41.92,38.62,39.98,3944732.24,158270986.48,7.291,7.492,7.087,7.326,2958585.84,21566965.3,0.06746,0.06949,0.06597,0.06805,332374550.09,22460296.94,0.8507,0.8873,0.8143,0.8718,90145312.03,76423323.29,56.08,57.25,54.51,56.34,288811.55,16150655.41
2022-07-24,22452.14,23012.74,22270.07,22585.4,22222.43,504031294.93,1549.19,1663.54,1547.28,1597.72,325192.76,520874215.21,0.517,0.5365,0.5094,0.5121,106114012.12,55286018.68,259.18,266.27,257.14,261.35,87572.24,22974509.49,0.3593,0.3668,0.3561,0.3586,64405967.46,23307360.17,39.98,42.09,39.48,40.96,3293822.63,134443327.44,7.326,7.581,7.311,7.398,2518167.67,18726924.51,0.06805,0.06893,0.06726,0.06756,291421147.69,19897213.37,0.8718,0.9092,0.8463,0.8797,93567708.9,82044730.12,56.34,59.78,56.33,58.4,256573.51,14917080.84
2022-07-25,22585.4,22660.92,21268.28,21305.59,42928.78,940453686.83,1597.72,1609.22,1436.41,1438.01,544663.57,825050213.7,0.5121,0.5155,0.4742,0.4746,111496030.85,54821606.92,261.35,262.63,244.29,244.33,124391.96,31554543.79,0.3586,0.3601,0.3351,0.3359,203627444.21,70387903.74,40.96,41.1,36.58,36.6,6038450.63,232877627.16,7.398,7.443,6.738,6.75,4312507.03,30450873.24,0.06756,0.06801,0.06179,0.06188,478344890.16,30982691.26,0.8797,0.8847,0.7685,0.7689,134718335.48,111297482.29,58.4,58.95,53.95,53.95,310329.31,17441929.09
2022-07-26,21305.59,21341.58,20733.24,21258.08,38536.61,809969148.7,1438.01,1454.25,1357.04,1449.61,479756.97,672687209.31,0.4746,0.4773,0.4509,0.4682,138656143.69,64110839.73,244.33,249.49,239.62,249.43,96549.8,23488433.11,0.3359,0.3385,0.3257,0.3375,207636299.05,68833718.98,36.6,36.81,34.68,36.27,5542444.4,198100005.37,6.75,6.794,6.526,6.783,4144720.6,27610348.54,0.06188,0.06267,0.06013,0.06251,371000962.16,22776497.36,0.7689,0.7848,0.7224,0.7837,127384368.45,95953646.03,53.95,54.14,51.99,53.87,293957.06,15576016.31
2022-07-27,21258.08,23101.9,21049.67,22960.19,52722.03,1159394788.9,1449.61,1644.64,1421.1,1636.88,673500.22,1027698858.37,0.4682,0.5121,0.4589,0.5112,167876176.31,81461279.47,249.43,272.16,247.57,271.71,189117.69,48984285.93,0.3375,0.3597,0.3303,0.3595,210469972.66,71538796.27,36.27,40.54,35.68,40.24,6778777.45,257042314.51,6.783,7.703,6.652,7.686,4012295.71,28154565.68,0.06251,0.06723,0.0618,0.06723,517121730.11,33188918.23,0.7837,0.8989,0.762,0.8975,188675550.02,155860731.33,53.87,59.07,53.02,59.03,382774.89,21316359.11
2022-07-28,22960.19,24196.42,22599.92,23855.65,55708.07,1303025378.67,1636.88,1787.55,1594.83,1725.82,807586.53,1357299240.21,0.5112,0.5241,0.4887,0.5131,174592780.37,88838651.41,271.71,280.87,263.15,277.34,147111.26,39946368.77,0.3595,0.3792,0.3493,0.3739,227205444.94,81882430.1,40.24,44.19,39.05,42.94,8461346.65,347674741.5,7.686,8.091,7.469,7.861,5598208.69,43592490.54,0.06723,0.07087,0.06525,0.06913,770770771.42,52385442.53,0.8975,0.9751,0.8504,0.9346,228470950.99,207650669.51,59.03,64.25,58.03,63.45,568690.12,34822500.06
2022-07-29,23855.65,24416.37,23444.29,23769.15,42343.73,1011106548.39,1725.82,1765.97,1657.01,1722.28,559704.54,957967061.54,0.5131,0.5454,0.5067,0.5221,214108713.55,112667758.63,277.34,302.16,274.88,293.85,270483.78,78394739.33,0.3739,0.3798,0.3596,0.368,261893600.52,96734169.53,42.94,44.4,41.18,41.93,6428823.87,273733162.38,7.861,8.423,7.767,8.185,4577495.09,37030780.89,0.06913,0.07246,0.06706,0.06878,838574647.05,58387583.78,0.9346,0.9931,0.9054,0.9382,182553404.27,173479719.63,63.45,64.56,59.79,60.71,420439.53,26069929.72
2022-07-30,23769.15,24619.11,23521.46,23646.03,32275.85,778025187.47,1722.28,1744.59,1674.67,1697.52,331717.7,567955261.28,0.5221,0.5556,0.5091,0.5262,160729989.39,85561279.09,293.85,300.37,285.12,287.81,158019.71,46215371.91,0.368,0.4098,0.3633,0.3878,141741391.0,55164763.02,41.93,46.68,41.46,43.85,6641146.16,291756644.68,8.185,8.836,8.163,8.211,3648158.51,31056126.3,0.06878,0.07448,0.06793,0.06965,939981702.82,66943480.62,0.9382,0.9832,0.9149,0.9308,102395282.09,96946554.57,60.71,64.18,59.98,60.47,492913.44,30598546.44
2022-07-31,23646.03,24187.18,23243.11,23308.14,23010.79,545406548.92,1697.52,1751.92,1668.02,1679.55,248682.73,424322605.22,0.5262,0.5443,0.5135,0.5166,103636791.53,54867820.37,287.81,297.21,282.23,283.51,126659.83,36856446.57,0.3878,0.3988,0.3784,0.3793,84025155.04,32704091.25,43.85,45.21,42.24,42.37,4126065.16,180476118.33,8.211,9.203,8.083,8.635,4267582.4,37126995.95,0.06965,0.07222,0.06785,0.06811,522117816.52,36641772.27,0.9308,1.016,0.9112,0.9288,114692927.74,109990191.7,60.47,62.97,59.67,59.77,309492.82,18961212.29
2022-08-01,23308.14,23504.29,22866.94,23271.57,31489.52,730342406.93,1679.55,1704.81,1607.21,1630.62,379375.89,627822477.99,0.5166,0.5266,0.501,0.5127,95931515.19,49185635.28,283.51,290.66,277.97,283.5,115529.8,32941028.3,0.3793,0.3858,0.3712,0.3794,196373841.83,74437859.57,42.37,43.26,40.61,41.66,4605572.28,193723781.93,8.635,8.986,8.039,8.183,4028373.51,34211185.82,0.06811,0.07131,0.06685,0.06848,516973155.02,35499538.31,0.9288,0.9466,0.8784,0.8919,106588317.91,96898063.26,59.77,60.73,58.29,59.47,404003.08,24021537.25
2022-08-02,23271.57,23451.58,22668.87,22991.49,34258.27,787698099.6,1630.62,1677.78,1561.58,1631.11,446049.98,720425386.6,0.5127,0.5157,0.489,0.4963,98179964.5,49011183.99,283.5,291.21,274.48,283.71,107907.66,30451865.13,0.3794,0.3938,0.3667,0.3712,206357126.88,76994200.15,41.66,42.43,39.53,39.75,4882067.06,199670615.92,8.183,8.276,7.683,7.931,4738991.35,37507653.25,0.06848,0.0691,0.06551,0.06653,325396681.36,21802866.82,0.8919,0.9064,0.8494,0.8766,88416797.22,77572218.4,59.47,59.85,56.65,58.1,376345.29,21874960.08
2022-08-03,22991.49,23615.71,22695.67,22825.25,44757.6,1039306431.63,1631.11,1683.19,1590.67,1618.68,462564.12,761209687.44,0.4963,0.517,0.4894,0.5008,76052384.95,38492893.43,283.71,305.87,278.24,298.25,97690.18,28621379.3,0.3712,0.3774,0.3629,0.3697,171766743.05,63545072.83,39.75,41.02,37.48,38.57,9655666.41,378853156.74,7.931,8.49,7.684,8.003,4758830.66,38748157.06,0.06653,0.06841,0.06514,0.06625,279436901.26,18717628.87,0.8766,0.926,0.8569,0.8888,61697451.75,55465052.08,58.1,60.12,56.72,57.77,289918.65,16953753.13
2022-08-04,22825.25,23228.89,22418.27,22622.99,36540.64,835033359.1,1618.68,1663.09,1580.86,1607.96,457785.75,741257669.99,0.5008,0.5111,0.4939,0.4997,62102176.04,31138125.47,298.25,313.42,297.88,311.87,113395.89,34633829.69,0.3697,0.3747,0.3643,0.3711,121296373.82,44806047.12,38.57,39.82,37.96,38.82,3664255.31,142196402.48,8.003,8.274,7.884,8.093,2270024.57,18319784.05,0.06625,0.06761,0.06574,0.06725,208903281.07,13934715.34,0.8888,0.9127,0.8759,0.8916,44057205.24,39350608.8,57.77,60.74,57.66,59.7,280177.28,16561589.96
2022-08-05,22622.99,23473.92,22590.7,23319.22,50480.51,1166014614.12,1607.96,1740.57,1605.96,1736.78,671916.35,1128383162.41,0.4997,0.5193,0.4993,0.5176,68598019.09,35012137.01,311.87,321.43,308.2,315.95,130196.17,41025869.5,0.3711,0.3781,0.3671,0.3764,225137413.12,83843571.46,38.82,41.34,38.71,40.56,4532903.94,181940041.66,8.093,8.832,8.074,8.806,3699860.46,31297664.62,0.06725,0.07029,0.0672,0.06979,330259622.44,22782791.47,0.8916,0.9378,0.8893,0.9277,64703260.79,59263476.72,59.7,62.56,59.64,62.48,281615.06,17270507.92
2022-08-06,23319.22,23350.56,22922.93,22956.4,17293.89,400822462.12,1736.78,1749.5,1687.21,1690.67,384066.13,660571163.49,0.5176,0.5234,0.5103,0.5113,53392665.45,27610227.3,315.95,323.12,312.76,315.31,92194.33,29216843.53,0.3764,0.378,0.3705,0.3714,35288428.02,13210684.85,40.56,40.91,39.85,40.07,1978716.3,80062849.21,8.806,8.879,8.49,8.522,2914182.69,25286419.62,0.06979,0.0713,0.06843,0.06864,263802039.5,18423825.82,0.9277,0.9411,0.9031,0.9078,48838981.61,45115211.87,62.48,62.55,60.55,60.87,149993.48,9219945.4
