time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-08-28,11553.81,11289.07,11331.02,30815.36,353027933.9,11535.21,direct,,BTC
2020-08-29,11585.98,11433.8,11535.21,16305.87,187746012.8,11480.48,direct,,BTC
2020-08-30,11718.98,11470.07,11480.48,16398.78,190649396.2,11716.54,direct,,BTC
2020-08-31,11775.27,11586.36,11716.54,26331.03,307926585.75,11657.81,direct,,BTC
2020-09-01,12062.06,11540.42,11657.81,45202.86,537292263.85,11926.69,direct,,BTC
2020-09-02,11954.28,11219.19,11926.69,53717.87,618129314.2,11397.9,direct,,BTC
2020-09-03,11469.2,10017.43,11397.9,82662.97,894736678.62,10174.62,direct,,BTC
2020-09-04,10638.71,10020.02,10174.62,54204.6,562742223.01,10467.33,direct,,BTC
2020-09-05,10570.95,9880.05,10467.33,60292.64,614402772.13,10167.97,direct,,BTC
2020-09-06,10361.12,10019.56,10167.97,29450.0,300644746.65,10260.37,direct,,BTC
2020-09-07,10411.92,9893.68,10260.37,41648.61,422137373.09,10379.08,direct,,BTC
2020-09-08,10443.72,9855.68,10379.08,54770.65,553186747.41,10128.54,direct,,BTC
2020-09-09,10349.09,9989.63,10128.54,33984.18,346738492.44,10228.85,direct,,BTC
2020-09-10,10493.32,10221.37,10228.85,43679.85,452098495.16,10345.68,direct,,BTC
2020-09-11,10412.6,10215.49,10345.68,25800.65,266084892.24,10398.5,direct,,BTC
2020-09-12,10486.76,10282.43,10398.5,17704.47,184001054.5,10448.0,direct,,BTC
2020-09-13,10578.97,10224.4,10448.0,28905.77,299956975.1,10332.36,direct,,BTC
2020-09-14,10753.33,10259.62,10332.36,34032.31,359274837.28,10678.31,direct,,BTC
2020-09-15,10936.89,10632.26,10678.31,34224.45,369481767.48,10786.7,direct,,BTC
2020-09-16,11094.7,10670.02,10786.7,34093.35,372894154.99,10957.1,direct,,BTC
2020-09-17,11047.25,10755.99,10957.1,26980.75,293584349.54,10945.14,direct,,BTC
2020-09-18,11040.66,10823.93,10945.14,22774.38,248821618.73,10937.89,direct,,BTC
2020-09-19,11173.88,10898.63,10937.89,17491.35,193207449.76,11083.61,direct,,BTC
2020-09-20,11083.9,10775.23,11083.61,21791.13,237773866.86,10921.85,direct,,BTC
2020-09-21,10992.25,10319.73,10921.85,44906.88,473754186.1,10418.14,direct,,BTC
2020-09-22,10576.92,10365.99,10418.14,28764.85,301280976.85,10534.73,direct,,BTC
2020-09-23,10546.48,10166.62,10534.73,26680.48,277589382.46,10238.09,direct,,BTC
2020-09-24,10792.17,10213.75,10238.09,29020.54,304956298.0,10742.98,direct,,BTC
2020-09-25,10762.38,10562.14,10742.98,33843.79,360929423.35,10694.12,direct,,BTC
2020-09-26,10822.99,10658.15,10694.12,13794.51,148097714.06,10734.23,direct,,BTC
2020-09-27,10810.35,10612.42,10734.23,13820.35,148127427.26,10781.47,direct,,BTC
2020-09-28,10951.6,10649.18,10781.47,32269.15,350615325.76,10699.0,direct,,BTC
2020-09-29,10863.02,10641.03,10699.0,31167.43,334584439.48,10841.29,direct,,BTC
2020-09-30,10850.12,10666.17,10841.29,29556.58,317604086.65,10779.42,direct,,BTC
2020-10-01,10926.47,10454.66,10779.42,39457.33,422940486.72,10622.79,direct,,BTC
2020-10-02,10668.49,10388.07,10622.79,33798.95,355424408.51,10576.64,direct,,BTC
2020-10-03,10602.28,10507.49,10576.64,10469.92,110570157.37,10552.04,direct,,BTC
2020-10-04,10699.94,10534.5,10552.04,10487.7,111420779.07,10675.52,direct,,BTC
2020-10-05,10799.53,10627.77,10675.52,23891.17,255950434.22,10795.11,direct,,BTC
2020-10-06,10801.66,10533.32,10795.11,30869.62,329346366.4,10603.9,direct,,BTC
2020-10-07,10679.76,10554.41,10603.9,19601.45,208253472.75,10672.67,direct,,BTC
2020-10-08,10957.42,10541.2,10672.67,39280.36,423807796.12,10929.4,direct,,BTC
2020-10-09,11109.32,10839.3,10929.4,32665.61,359802403.01,11058.78,direct,,BTC
2020-10-10,11485.43,11057.98,11058.78,26181.83,296925751.27,11301.57,direct,,BTC
2020-10-11,11434.1,11284.09,11301.57,17795.07,202131016.49,11375.51,direct,,BTC
2020-10-12,11725.28,11223.99,11375.51,41705.77,478557074.68,11539.76,direct,,BTC
2020-10-13,11561.69,11314.56,11539.76,33529.75,383360256.66,11427.29,direct,,BTC
2020-10-14,11550.25,11298.88,11427.29,22758.2,259711904.03,11429.3,direct,,BTC
2020-10-15,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,direct,,BTC
2020-10-16,11545.35,11224.89,11508.31,29300.16,332320579.31,11326.25,direct,,BTC
2020-10-17,11410.01,11270.69,11326.25,9901.25,112306061.3,11367.65,direct,,BTC
2020-10-18,11513.68,11357.25,11367.65,11528.41,131886570.58,11513.33,direct,,BTC
2020-10-19,11821.95,11417.11,11513.33,39224.67,456404609.75,11756.88,direct,,BTC
2020-10-20,12047.73,11688.39,11756.88,48504.61,576128149.71,11921.78,direct,,BTC
2020-10-21,13236.39,11900.51,11921.78,103080.18,1296152945.69,12813.11,direct,,BTC
2020-10-22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,direct,,BTC
2020-10-23,13031.82,12732.62,12990.25,32269.84,416662855.54,12937.2,direct,,BTC
2020-10-24,13167.31,12886.47,12937.2,20932.05,273005904.67,13126.13,direct,,BTC
2020-10-25,13346.7,12910.39,13126.13,28208.48,368884232.62,13041.21,direct,,BTC
2020-10-26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,direct,,BTC
2020-10-27,13783.14,13060.64,13069.43,44978.37,603406480.39,13646.02,direct,,BTC
2020-10-28,13855.57,12906.15,13646.02,32501.89,434942187.78,13285.97,direct,,BTC
2020-10-29,13643.6,12985.56,13285.97,41497.54,555737562.11,13462.18,direct,,BTC
2020-10-30,13674.89,13132.53,13462.18,56364.21,756044940.71,13565.95,direct,,BTC
2020-10-31,14077.8,13432.24,13565.95,43579.77,600104833.89,13803.41,direct,,BTC
2020-11-01,13897.02,13630.22,13803.41,20841.63,286724152.06,13761.72,direct,,BTC
2020-11-02,13828.48,13221.65,13761.72,33465.17,453096297.52,13571.24,direct,,BTC
2020-11-03,14071.54,13300.84,13571.24,21969.7,300271386.78,14023.78,direct,,BTC
2020-11-04,14258.9,13539.13,14023.78,30406.02,423118194.37,14157.73,direct,,BTC
2020-11-05,15739.47,14114.37,14157.73,42121.25,625288741.44,15599.92,direct,,BTC
2020-11-06,15948.88,15219.57,15599.92,34543.56,538014394.46,15590.62,direct,,BTC
2020-11-07,15765.02,14427.34,15590.62,25695.27,388303730.2,14838.16,direct,,BTC
2020-11-08,15653.89,14739.11,14838.16,18706.65,285202500.11,15488.25,direct,,BTC
2020-11-09,15812.23,14833.13,15488.25,32088.79,492570531.42,15335.03,direct,,BTC
2020-11-10,15476.99,15099.11,15335.03,23031.66,352628988.82,15313.73,direct,,BTC
2020-11-11,15983.03,15288.76,15313.73,45852.83,717920492.19,15707.08,direct,,BTC
2020-11-12,16348.99,15476.25,15707.08,67322.57,1074746061.94,16306.53,direct,,BTC
