time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2025-01-03,717.47,706.58,705.63,29143.92,20824110.73,714.53,multiply,BTC,BNB
2025-01-04,722.46,710.18,714.53,14072.96,10038608.69,713.33,multiply,BTC,BNB
2025-01-05,715.18,705.84,713.33,6269.18,4445977.08,709.18,multiply,BTC,BNB
2025-01-06,748.4,723.14,709.18,21591.06,15759007.65,729.89,multiply,BTC,BNB
2025-01-07,707.29,689.45,729.89,19560.07,13652650.79,697.99,multiply,BTC,BNB
2025-01-08,698.82,680.38,697.99,25518.61,17757604.78,695.87,multiply,BTC,BNB
2025-01-09,694.3,677.45,695.87,22402.12,15354667.91,685.41,multiply,BTC,BNB
2025-01-10,704.55,688.26,685.41,19220.5,13316073.33,692.81,multiply,BTC,BNB
2025-01-11,700.57,691.02,692.81,8964.27,6243682.92,696.51,multiply,BTC,BNB
2025-01-12,698.4,688.76,696.51,6874.68,4764872.22,693.1,multiply,BTC,BNB
2025-01-13,699.71,682.89,693.1,22462.21,15462359.07,688.37,multiply,BTC,BNB
2025-01-14,704.16,691.52,688.37,13922.77,9728647.09,698.76,multiply,BTC,BNB
2025-01-15,728.6,708.8,698.76,15107.55,10797858.24,714.73,multiply,BTC,BNB
2025-01-16,721.45,707.35,714.73,17734.78,12557187.65,708.05,multiply,BTC,BNB
2025-01-17,740.13,710.87,708.05,20198.31,14581292.8,721.91,multiply,BTC,BNB
2025-01-18,724.34,700.21,721.91,18294.12,12966446.48,708.78,multiply,BTC,BNB
2025-01-19,693.61,660.31,708.78,35607.5,24297670.64,682.38,multiply,BTC,BNB
2025-01-20,693.9,652.32,682.38,56954.9,38822655.0,681.64,multiply,BTC,BNB
2025-01-21,715.91,687.89,681.64,24833.79,17190960.99,692.24,multiply,BTC,BNB
2025-01-22,696.14,674.99,692.24,17879.84,12430151.49,695.2,multiply,BTC,BNB
2025-01-23,701.35,673.7,695.2,36777.45,25377066.79,690.02,multiply,BTC,BNB
2025-01-24,697.49,672.22,690.02,16073.53,10936472.69,680.4,multiply,BTC,BNB
2025-01-25,688.52,679.3,680.4,6770.66,4646814.54,686.32,multiply,BTC,BNB
2025-01-26,676.19,661.52,686.32,6230.74,4156263.57,667.06,multiply,BTC,BNB
2025-01-27,682.92,660.77,667.06,34114.1,23182358.23,679.55,multiply,BTC,BNB
2025-01-28,677.9,660.48,679.55,17325.13,11449852.13,660.88,multiply,BTC,BNB
2025-01-29,690.51,666.76,660.88,11050.82,7380812.19,667.9,multiply,BTC,BNB
2025-01-30,678.92,671.59,667.9,8266.95,5601357.48,677.56,multiply,BTC,BNB
2025-01-31,682.99,661.69,677.56,12367.53,8377216.69,677.36,multiply,BTC,BNB
2025-02-01,668.52,652.22,677.36,12700.67,8292551.13,652.92,multiply,BTC,BNB
2025-02-02,645.27,607.67,652.92,26224.31,16191898.87,617.44,multiply,BTC,BNB
2025-02-03,642.39,558.18,617.44,70116.15,43327555.96,617.94,multiply,BTC,BNB
2025-02-04,597.82,561.93,617.94,22336.44,12793969.12,572.78,multiply,BTC,BNB
2025-02-05,571.11,556.9,572.78,13057.45,7436989.3,569.56,multiply,BTC,BNB
2025-02-06,580.35,563.94,569.56,15826.78,9053657.83,572.05,multiply,BTC,BNB
2025-02-07,583.25,567.71,572.05,11690.87,6756638.41,577.94,multiply,BTC,BNB
2025-02-08,632.13,572.63,578.04,37326.13,22867601.67,612.64,multiply,ETH,BNB
2025-02-09,644.23,607.09,612.52,43675.17,26906549.51,616.06,multiply,BTC,BNB
2025-02-10,625.88,601.42,616.06,22706.88,14048000.27,618.67,multiply,BTC,BNB
2025-02-11,645.66,602.75,618.67,41102.24,26392412.48,642.12,multiply,BTC,BNB
